source,catalog_code,dataset,field_position,original_field_name,korean_meaning,storage_type,observed_value_type,unit,missing_value_definition,observed_missing_tokens,first_year,last_year,identifier_role
대학정보공시,1214,장애학생지원체제구축및운영현황,14,장애학생지원센터겸직인원수,장애학생지원센터겸직인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,15,장애학생지원센터전담인원수,장애학생지원센터전담인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,16,장애학생지원센터원장인원수,장애학생지원센터원장인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,17,장애학생지원센터미설치학교겸직인원수,장애학생지원센터미설치학교겸직인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,18,장애학생지원센터미설치학교전담인원수,장애학생지원센터미설치학교전담인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,19,여자장애재학생수,여자장애재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,20,장애의정도가심하지않은남자장애학생수,장애의정도가심하지않은남자장애학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,21,남자장애재학생수,남자장애재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,22,장애보조인력기타수,장애보조인력기타수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,23,장애보조인력일반도우미수,장애보조인력일반도우미수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,24,장애보조인력원격도우미수,장애보조인력원격도우미수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,25,장애보조인력전문도우미수,장애보조인력전문도우미수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,26,장애이해프로그램운영시간,장애이해프로그램운영시간,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,27,대학자체지원장애학생보조인력기타인원수,대학자체지원장애학생보조인력기타인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,28,대학자체지원장애학생보조인력일반도우미인원수,대학자체지원장애학생보조인력일반도우미인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,29,대학자체지원장애학생보조인력전문도우미인원수,대학자체지원장애학생보조인력전문도우미인원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,30,전체재학생수,전체재학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1214,장애학생지원체제구축및운영현황,31,장애의정도가심하지않은여자장애학생수,장애의정도가심하지않은여자장애학생수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2011,2025,
대학정보공시,1215,재정지원사업수혜실적,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,candidate
대학정보공시,1215,재정지원사업수혜실적,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,candidate
대학정보공시,1215,재정지원사업수혜실적,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,candidate
대학정보공시,1215,재정지원사업수혜실적,4,사업구분명,사업구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,
대학정보공시,1215,재정지원사업수혜실적,5,적용년도,적용년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,candidate
대학정보공시,1215,재정지원사업수혜실적,6,과제명,과제명,string,empty-only,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2009,2020,
대학정보공시,1215,재정지원사업수혜실적,7,총지원종료일자,총지원종료일자,string,"integer-like,string",공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,
대학정보공시,1215,재정지원사업수혜실적,8,총지원시작일자,총지원시작일자,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,
대학정보공시,1215,재정지원사업수혜실적,9,사업명,사업명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2009,2020,
대학정보공시,1215,재정지원사업수혜실적,10,부처명,부처명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,"[""""]",2009,2020,
대학정보공시,1215,재정지원사업수혜실적,11,일련번호,일련번호,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,
대학정보공시,1215,재정지원사업수혜실적,12,당년지원액,당년지원액,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,
대학정보공시,1215,재정지원사업수혜실적,13,총지원결정금액,총지원결정금액,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2020,
대학정보공시,1216,직원현황,1,조사년도,조사년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
대학정보공시,1216,직원현황,2,학교구분명,학교구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
대학정보공시,1216,직원현황,3,개방ID,개방ID,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
대학정보공시,1216,직원현황,4,대학회계구분명,대학회계구분명,string,string,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,5,적용년도,적용년도,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,candidate
대학정보공시,1216,직원현황,6,무기계약직남자직원수,무기계약직남자직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,7,무기계약직여자직원수,무기계약직여자직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,8,여자특정직대학회계직직원수,여자특정직대학회계직직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,9,남자일반직직원수,남자일반직직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,10,여자일반직직원수,여자일반직직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,11,남자기술직직원수,남자기술직직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,12,여자기술직직원수,여자기술직직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
대학정보공시,1216,직원현황,13,남자별정직직원수,남자별정직직원수,string,integer-like,공식 정의 미확인,원본 공란·기호의 의미는 공식 설명서 확인 필요,[],2009,2025,
